user_id,date,playtime,stages_cleared,gacha_pulls,pvp_battles,guild_activities
U000090,01/01,159,27,5,13,2
U000090,01/02,237,24,8,4,3
U000090,01/03,183,36,4,7,2
U000090,01/04,161,30,2,5,3
U000090,01/05,178,23,4,7,0
U000090,01/06,224,28,0,14,1
U000090,01/07,64,8,5,2,1
U000090,01/08,43,17,3,0,2
U000090,01/09,218,27,3,5,4
U000090,01/10,54,23,4,8,3
U000090,01/11,32,31,6,3,4
U000090,01/12,34,16,3,0,0
U000090,01/13,191,16,0,9,1
U000090,01/14,49,18,8,0,2
U000090,01/15,227,33,1,5,3
U000090,01/16,160,12,6,0,0
U000090,01/17,70,34,4,8,3
U000090,01/18,66,31,7,12,3
U000090,01/19,39,20,2,6,0
U000090,01/20,76,39,2,4,3
U000090,01/21,190,34,2,12,2
U000090,01/22,172,19,5,8,2
U000090,01/23,149,16,2,8,0
U000090,01/24,226,12,6,3,4
U000090,01/25,235,16,2,2,4
U000090,01/26,171,9,5,10,2
U000090,01/27,63,33,7,12,1
U000090,01/28,230,21,0,3,1
U000090,01/29,164,35,9,1,3
U000091,11/01,114,10,8,5,4
U000091,11/02,159,25,1,1,0
U000091,11/03,71,31,2,3,3
U000091,11/04,121,15,9,11,2
U000091,11/05,56,10,3,0,4
U000091,11/06,197,14,0,1,3
U000091,11/07,87,20,5,12,4
U000091,11/08,70,27,9,5,0
U000091,11/09,59,14,5,9,3
U000091,11/10,148,29,4,8,3
U000091,11/11,221,11,7,6,2
U000091,11/12,224,38,6,14,1
U000091,11/13,183,38,8,0,1
U000091,11/14,46,12,4,14,0
U000091,11/15,40,28,4,9,4
U000091,11/16,43,8,3,3,2
U000091,11/17,53,11,0,2,1
U000091,11/18,186,7,1,2,4
U000091,11/19,148,38,0,8,1
U000091,11/20,53,19,9,10,3
U000091,11/21,80,13,9,11,3
U000091,11/22,174,28,8,3,4
U000091,11/23,37,37,9,6,1
U000091,11/24,219,5,2,2,1
U000091,11/25,141,19,9,1,1
U000091,11/26,189,18,3,7,2
U000091,11/27,101,27,8,13,0
U000091,11/28,235,18,8,10,2
U000091,11/29,213,14,0,13,3
U000091,11/30,104,20,1,1,3
U000091,12/01,168,18,1,12,3
U000091,12/02,235,33,8,8,1
U000091,12/03,175,31,4,1,1
U000091,12/04,84,15,9,10,4
U000091,12/05,49,28,3,14,2
U000091,12/06,85,30,5,10,4
U000091,12/07,156,6,0,3,3
U000091,12/08,184,39,7,8,3
U000091,12/09,208,9,6,5,0
U000091,12/10,104,15,4,4,0
U000091,12/11,148,32,0,5,4
U000091,12/12,196,14,5,14,2
U000091,12/13,40,24,7,7,1
U000091,12/14,227,34,7,5,2
U000091,12/15,35,36,1,3,3
U000091,12/16,146,25,2,8,3
U000091,12/17,100,18,6,11,3
U000091,12/18,101,12,2,0,3
U000091,12/19,39,32,4,1,2
U000091,12/20,33,19,0,7,3
U000091,12/21,71,32,1,6,2
U000091,12/22,237,7,9,4,1
U000091,12/23,131,33,0,12,2
U000091,12/24,150,21,8,0,3
U000091,12/25,213,10,6,6,1
U000091,12/26,150,26,6,4,3
U000091,12/27,132,14,2,0,1
U000091,12/28,213,24,9,12,0
U000091,12/29,203,21,2,8,4
U000091,12/30,37,26,1,7,4
U000091,12/31,59,12,0,10,0
U000091,01/01,201,18,1,6,1
U000091,01/02,233,31,7,1,1
U000091,01/03,207,8,1,1,2
U000091,01/04,113,16,5,4,0
U000091,01/05,94,33,5,0,2
U000091,01/06,136,21,0,12,2
U000091,01/07,45,10,9,1,1
U000091,01/08,215,27,0,6,1
U000091,01/09,118,30,5,1,3
U000091,01/10,234,33,8,1,3
U000091,01/11,51,29,7,0,2
U000091,01/12,205,26,7,1,2
U000091,01/13,227,36,4,5,0
U000091,01/14,224,29,0,1,1
U000091,01/15,34,26,9,8,2
U000091,01/16,42,32,1,12,1
U000091,01/17,47,16,2,4,1
U000091,01/18,232,9,2,3,4
U000091,01/19,198,31,2,3,1
U000091,01/20,52,24,3,10,2
U000091,01/21,66,24,1,12,1
U000091,01/22,68,16,3,5,4
U000091,01/23,153,7,7,4,3
U000091,01/24,35,8,3,1,2
U000091,01/25,196,21,0,3,4
U000091,01/26,130,34,6,14,1
U000091,01/27,111,15,5,6,0
U000091,01/28,117,27,8,13,1
U000091,01/29,60,21,4,6,1
U000092,11/01,41,6,7,0,0
U000092,11/02,54,20,3,12,3
U000092,11/03,96,20,0,1,3
U000092,11/04,180,28,9,4,3
U000092,11/05,110,34,6,5,4
U000092,11/06,206,38,8,2,1
U000092,11/07,181,21,2,9,4
U000092,11/08,189,35,9,9,2
U000092,11/09,224,7,5,10,4
U000092,11/10,64,18,9,0,4
U000092,11/11,202,34,6,1,2
U000092,11/12,237,37,3,10,3
U000092,11/13,212,19,3,7,1
U000092,11/14,72,22,9,7,3
U000092,11/15,177,25,7,2,0
U000092,11/16,116,13,3,12,0
U000092,11/17,107,26,7,8,0
U000092,11/18,149,24,4,10,1
U000092,11/19,40,26,8,7,1
U000092,11/20,158,5,2,8,2
U000092,11/21,198,33,5,9,1
U000092,11/22,35,24,6,2,3
U000092,11/23,134,12,4,8,1
U000092,11/24,220,34,0,9,3
U000092,11/25,54,33,0,13,1
U000092,11/26,229,39,2,10,1
U000092,11/27,203,31,2,9,1
U000092,11/28,72,16,3,5,3
U000092,11/29,183,26,3,12,4
U000092,11/30,114,18,6,12,4
U000092,12/01,88,30,8,14,2
U000092,12/02,35,21,8,9,2
U000092,12/03,120,38,9,12,0
U000092,12/04,83,28,7,14,3
U000092,12/05,179,36,9,6,3
U000092,12/06,184,22,5,11,1
U000092,12/07,224,27,8,10,1
U000092,12/08,214,13,4,9,1
U000092,12/09,227,21,0,9,4
U000092,12/10,167,24,9,4,0
U000092,12/11,51,18,8,7,1
U000092,12/12,45,18,1,10,3
U000092,12/13,52,9,0,7,0
U000092,12/14,220,6,8,8,2
U000092,12/15,94,39,0,1,4
U000092,12/16,145,20,1,5,1
U000092,12/17,117,18,8,12,4
U000092,12/18,162,28,3,14,1
U000092,12/19,174,37,1,11,0
U000092,12/20,116,20,1,9,4
U000092,12/21,54,24,4,8,3
U000092,12/22,49,6,9,11,1
U000092,12/23,231,11,0,5,2
U000092,12/24,142,15,7,4,0
U000092,12/25,147,34,2,7,0
U000092,12/26,123,8,0,5,1
U000092,12/27,68,22,5,13,4
U000092,12/28,133,11,4,3,3
U000092,12/29,143,20,6,14,1
U000092,12/30,60,37,6,11,0
U000092,12/31,133,34,9,1,3
U000092,01/01,101,19,1,11,4
U000092,01/02,105,5,9,2,4
U000092,01/03,239,14,3,4,3
U000092,01/04,145,35,2,3,4
U000092,01/05,81,25,3,14,3
U000092,01/06,156,12,6,13,3
U000092,01/07,112,10,3,5,1
U000092,01/08,142,30,1,1,0
U000092,01/09,114,30,2,12,0
U000092,01/10,33,38,9,13,3
U000092,01/11,62,14,3,1,1
U000092,01/12,139,16,7,12,4
U000092,01/13,60,24,5,5,0
U000092,01/14,41,18,8,1,0
U000092,01/15,106,24,4,14,2
U000092,01/16,74,20,9,11,0
U000092,01/17,210,20,9,14,3
U000092,01/18,163,13,6,12,3
U000092,01/19,51,16,3,14,0
U000092,01/20,79,30,1,2,2
U000092,01/21,222,16,2,13,3
U000092,01/22,70,15,7,3,1
U000092,01/23,68,15,1,11,4
U000092,01/24,81,37,0,4,0
U000092,01/25,214,6,3,9,4
U000092,01/26,169,24,8,5,3
U000092,01/27,91,32,1,2,1
U000092,01/28,230,10,3,9,3
U000092,01/29,138,20,4,0,2
U000093,11/01,219,20,1,2,1
U000093,11/02,72,8,9,8,4
U000093,11/03,115,37,1,12,4
U000093,11/04,136,7,4,5,4
U000093,11/05,82,18,5,8,3
U000093,11/06,83,30,4,5,3
U000093,11/07,109,18,3,7,1
U000093,11/08,228,6,8,6,2
U000093,11/09,157,36,8,8,1
U000093,11/10,69,29,1,7,2
U000093,11/11,137,37,8,2,0
U000093,11/12,205,25,1,1,2
U000093,11/13,124,34,3,7,0
U000093,11/14,144,39,1,11,1
U000093,11/15,151,29,5,14,3
U000093,11/16,176,22,8,1,1
U000093,11/17,199,14,3,4,3
U000093,11/18,215,34,2,0,3
U000093,11/19,229,15,3,3,3
U000093,11/20,230,27,9,12,2
U000093,11/21,79,14,4,1,2
U000093,11/22,106,35,5,11,2
U000093,11/23,40,27,5,1,1
U000093,11/24,46,34,5,14,0
U000093,11/25,177,19,6,2,1
U000093,11/26,187,29,9,7,3
U000093,11/27,122,26,6,8,3
U000093,11/28,68,29,6,0,1
U000093,11/29,91,37,3,4,0
U000093,11/30,236,20,3,13,1
U000093,12/01,125,17,9,8,1
U000093,12/02,149,28,3,13,3
U000093,12/03,222,13,4,3,3
U000093,12/04,216,31,2,11,0
U000093,12/05,110,33,4,0,4
U000093,12/06,106,22,5,3,3
U000093,12/07,47,18,0,9,3
U000093,12/08,156,13,9,12,4
U000093,12/09,135,25,9,8,0
U000093,12/10,81,31,0,0,4
U000093,12/11,227,5,2,5,2
U000093,12/12,231,24,0,14,2
U000093,12/13,223,30,2,10,2
U000093,12/14,35,22,1,1,3
U000093,12/15,208,7,4,10,2
U000093,12/16,59,7,1,4,2
U000093,12/17,83,12,3,0,1
U000093,12/18,202,39,1,8,4
U000093,12/19,39,31,5,9,2
U000093,12/20,237,27,2,3,2
U000093,12/21,233,7,1,0,4
U000093,12/22,217,27,7,4,3
U000093,12/23,133,16,8,5,4
U000093,12/24,223,36,1,1,1
U000093,12/25,62,6,3,0,1
U000093,12/26,196,22,8,3,0
U000093,12/27,80,17,2,2,0
U000093,12/28,84,15,1,4,4
U000093,12/29,66,5,6,5,1
U000093,12/30,73,18,4,14,3
U000093,12/31,200,16,5,11,2
U000093,01/01,163,23,5,6,4
U000093,01/02,120,16,8,1,0
U000093,01/03,137,27,0,13,1
U000093,01/04,82,17,0,10,0
U000093,01/05,66,17,0,13,2
U000093,01/06,76,36,6,9,1
U000093,01/07,48,35,4,1,0
U000093,01/08,100,8,9,5,2
U000093,01/09,152,8,8,10,4
U000093,01/10,71,24,1,11,1
U000093,01/11,117,31,4,4,4
U000093,01/12,32,26,4,14,2
U000093,01/13,134,16,3,10,0
U000093,01/14,225,6,2,3,3
U000093,01/15,52,26,0,5,1
U000093,01/16,100,32,5,6,3
U000093,01/17,105,21,1,0,2
U000093,01/18,115,26,1,0,1
U000093,01/19,127,9,6,7,3
U000093,01/20,231,39,6,2,2
U000093,01/21,117,17,1,10,0
U000093,01/22,39,19,1,8,3
U000093,01/23,68,36,5,12,2
U000093,01/24,88,26,1,14,0
U000093,01/25,189,26,2,6,0
U000093,01/26,99,7,9,12,2
U000093,01/27,207,25,1,4,2
U000093,01/28,218,11,9,12,0
U000093,01/29,124,36,7,9,4
U000094,11/01,135,16,7,8,1
U000094,11/02,229,18,8,6,4
U000094,11/03,187,23,8,8,1
U000094,11/04,101,34,1,11,0
U000094,11/05,50,39,7,6,4
U000094,11/06,208,39,6,13,2
U000094,11/07,67,28,8,5,0
U000094,11/08,130,7,7,9,1
U000094,11/09,167,15,4,8,3
U000094,11/10,142,39,9,4,1
U000094,11/11,113,6,6,8,2
U000094,11/12,216,6,4,2,1
U000094,11/13,116,19,4,5,0
U000094,11/14,86,7,9,12,2
U000094,11/15,221,20,7,12,4
U000094,11/16,146,12,1,7,1
U000094,11/17,112,17,8,7,3
U000094,11/18,132,31,8,9,4
U000094,11/19,191,31,3,12,0
U000094,11/20,148,24,2,14,3
U000094,11/21,35,33,0,9,1
U000094,11/22,71,21,8,10,0
U000094,11/23,169,24,1,3,3
U000094,11/24,80,36,8,7,0
U000094,11/25,74,34,6,5,0
U000094,11/26,67,27,3,5,1
U000094,11/27,183,20,6,13,0
U000094,11/28,64,17,5,8,3
U000094,11/29,35,21,2,9,0
U000094,11/30,117,39,1,1,4
U000094,12/01,75,35,5,11,3
U000094,12/02,179,33,1,10,4
U000094,12/03,32,35,8,0,4
U000094,12/04,182,14,7,8,1
U000094,12/05,120,21,2,4,4
U000094,12/06,100,26,7,1,3
U000094,12/07,169,12,3,12,2
U000094,12/08,84,13,8,6,1
U000094,12/09,157,6,1,9,2
U000094,12/10,60,25,7,7,0
U000094,12/11,105,39,7,6,2
U000094,12/12,63,9,4,13,4
U000094,12/13,175,30,6,4,3
U000094,12/14,178,23,9,12,0
U000094,12/15,165,18,7,4,4
U000094,12/16,56,28,2,7,0
U000094,12/17,129,16,9,9,3
U000094,12/18,146,28,2,3,3
U000094,12/19,187,5,1,5,4
U000094,12/20,204,21,4,10,1
U000094,12/21,150,38,8,7,3
U000094,12/22,170,11,8,1,1
U000094,12/23,223,37,2,8,1
U000094,12/24,135,21,1,0,1
U000094,12/25,186,29,6,14,4
U000094,12/26,133,28,3,4,3
U000094,12/27,88,34,7,6,0
U000094,12/28,65,38,7,5,4
U000094,12/29,234,20,2,3,0
U000094,12/30,190,12,8,3,4
U000094,12/31,219,16,8,14,3
U000094,01/01,206,24,8,8,1
U000094,01/02,138,38,0,9,4
U000094,01/03,32,22,7,5,2
U000094,01/04,142,15,5,13,0
U000094,01/05,118,7,9,4,4
U000094,01/06,236,16,7,13,2
U000094,01/07,72,35,7,3,3
U000094,01/08,116,17,6,13,4
U000094,01/09,109,7,0,3,0
U000094,01/10,168,7,5,10,0
U000094,01/11,84,11,8,11,0
U000094,01/12,114,21,0,1,2
U000094,01/13,144,5,7,1,0
U000094,01/14,194,39,9,8,2
U000094,01/15,237,28,7,4,2
U000094,01/16,31,12,3,4,1
U000094,01/17,53,33,8,4,0
U000094,01/18,79,25,0,8,2
U000094,01/19,48,13,0,0,4
U000094,01/20,84,9,4,6,0
U000094,01/21,110,39,6,5,4
U000094,01/22,218,10,5,10,2
U000094,01/23,118,25,9,13,2
U000094,01/24,231,8,9,5,2
U000094,01/25,91,26,0,10,0
U000094,01/26,30,38,5,10,0
U000094,01/27,145,10,0,9,4
U000094,01/28,198,6,1,14,4
U000094,01/29,156,18,2,10,0
U000095,11/01,87,22,9,3,2
U000095,11/02,84,13,0,9,1
U000095,11/03,139,9,0,4,0
U000095,11/04,102,14,0,12,1
U000095,11/05,155,22,1,14,0
U000095,11/06,160,11,7,8,2
U000095,11/07,239,19,0,6,0
U000095,11/08,35,20,2,13,4
U000095,11/09,181,10,3,0,0
U000095,11/10,55,6,1,8,4
U000095,11/11,161,24,7,3,1
U000095,11/12,128,17,0,12,0
U000095,11/13,94,13,8,9,2
U000095,11/14,238,18,0,8,2
U000095,11/15,86,22,5,4,3
U000095,11/16,67,21,9,5,4
U000095,11/17,162,34,8,5,0
U000095,11/18,74,29,2,11,3
U000095,11/19,93,38,1,3,2
U000095,11/20,116,10,6,4,1
U000095,11/21,95,23,0,3,0
U000095,11/22,199,35,1,0,3
U000095,11/23,143,15,0,4,4
U000095,11/24,233,12,2,5,3
U000095,11/25,202,6,3,14,3
U000095,11/26,208,24,1,2,2
U000095,11/27,166,5,7,5,4
U000095,11/28,187,24,4,9,1
U000095,11/29,167,6,6,5,1
U000095,11/30,210,29,2,11,1
U000095,12/01,90,10,3,1,3
U000095,12/02,56,14,0,13,2
U000095,12/03,68,37,9,13,0
U000095,12/04,56,6,8,14,1
U000095,12/05,239,10,1,8,2
U000095,12/06,208,36,8,1,3
U000095,12/07,208,32,1,8,3
U000095,12/08,160,10,6,7,0
U000095,12/09,211,35,1,10,1
U000095,12/10,180,16,4,4,0
U000095,12/11,33,10,5,7,3
U000095,12/12,192,22,8,2,4
U000095,12/13,67,26,5,2,0
U000095,12/14,104,9,6,1,1
U000095,12/15,34,6,3,11,0
U000095,12/16,170,22,8,4,3
U000095,12/17,33,9,9,7,2
U000095,12/18,34,25,8,6,1
U000095,12/19,112,35,8,2,2
U000095,12/20,40,34,5,0,1
U000095,12/21,38,7,6,11,1
U000095,12/22,192,18,3,12,4
U000095,12/23,143,37,0,1,3
U000095,12/24,63,29,9,10,1
U000095,12/25,125,18,9,5,4
U000095,12/26,182,37,2,1,1
U000095,12/27,200,13,7,12,1
U000095,12/28,233,11,7,8,3
U000095,12/29,213,23,7,7,2
U000095,12/30,187,7,7,0,2
U000095,12/31,137,23,2,7,0
U000095,01/01,169,5,8,7,1
U000095,01/02,111,32,4,1,0
U000095,01/03,159,37,5,10,3
U000095,01/04,220,10,9,14,4
U000095,01/05,31,32,8,11,0
U000095,01/06,206,6,5,5,4
U000095,01/07,83,25,0,8,1
U000095,01/08,62,7,8,4,0
U000095,01/09,214,32,1,7,1
U000095,01/10,61,10,9,7,1
U000095,01/11,221,35,8,2,3
U000095,01/12,230,11,0,14,0
U000095,01/13,234,29,4,14,3
U000095,01/14,38,30,7,7,0
U000095,01/15,212,38,8,0,4
U000095,01/16,45,37,6,3,1
U000095,01/17,128,21,0,0,3
U000095,01/18,86,12,7,4,4
U000095,01/19,68,23,0,9,3
U000095,01/20,125,7,8,10,0
U000095,01/21,98,39,9,7,2
U000095,01/22,238,9,2,9,0
U000095,01/23,231,19,8,2,0
U000095,01/24,185,12,4,13,1
U000095,01/25,220,34,0,2,1
U000095,01/26,115,18,8,9,0
U000095,01/27,158,5,7,6,4
U000095,01/28,101,9,4,0,0
U000095,01/29,105,20,7,13,2
U000096,11/01,157,6,4,3,3
U000096,11/02,171,24,9,13,2
U000096,11/03,181,36,2,10,3
U000096,11/04,147,6,6,5,2
U000096,11/05,84,37,7,8,4
U000096,11/06,225,32,3,7,3
U000096,11/07,76,20,8,1,2
U000096,11/08,107,8,3,2,0
U000096,11/09,130,15,8,0,2
U000096,11/10,175,11,6,13,1
U000096,11/11,120,28,1,7,4
U000096,11/12,128,17,4,13,4
U000096,11/13,54,27,7,14,0
U000096,11/14,30,17,1,1,4
U000096,11/15,58,32,7,13,3
U000096,11/16,134,11,5,6,0
U000096,11/17,63,13,6,5,3
U000096,11/18,200,29,0,12,0
U000096,11/19,186,32,2,12,0
U000096,11/20,95,32,0,4,4
U000096,11/21,219,5,7,3,2
U000096,11/22,96,29,8,1,0
U000096,11/23,31,10,5,8,0
U000096,11/24,129,17,2,6,2
U000096,11/25,139,27,2,0,3
U000096,11/26,180,6,0,7,0
U000096,11/27,91,11,3,1,1
U000096,11/28,65,22,8,10,1
U000096,11/29,197,25,3,12,2
U000096,11/30,119,36,4,1,3
U000096,12/01,64,32,9,12,0
U000096,12/02,219,27,2,5,2
U000096,12/03,126,28,7,13,4
U000096,12/04,41,32,4,8,0
U000096,12/05,216,9,3,12,4
U000096,12/06,110,27,2,1,2
U000096,12/07,147,28,6,9,4
U000096,12/08,65,17,0,0,3
U000096,12/09,94,21,3,1,2
U000096,12/10,38,39,5,12,2
U000096,12/11,123,16,2,12,1
U000096,12/12,74,8,0,5,0
U000096,12/13,166,6,4,2,0
U000096,12/14,203,21,3,13,1
U000096,12/15,39,38,3,7,1
U000096,12/16,185,38,3,1,0
U000096,12/17,147,28,3,12,3
U000096,12/18,78,20,6,0,2
U000096,12/19,109,26,9,0,4
U000096,12/20,132,5,5,11,1
U000096,12/21,74,5,9,6,3
U000096,12/22,61,14,6,8,1
U000096,12/23,162,16,9,12,0
U000096,12/24,121,35,1,9,0
U000096,12/25,150,28,7,7,3
U000096,12/26,228,5,6,0,3
U000096,12/27,183,30,3,6,4
U000096,12/28,83,29,6,12,4
U000096,12/29,229,38,7,1,4
U000096,12/30,82,27,9,5,3
U000096,12/31,150,23,0,7,2
U000096,01/01,162,5,0,1,2
U000096,01/02,83,24,4,5,2
U000096,01/03,150,21,0,8,0
U000096,01/04,222,21,0,11,3
U000096,01/05,119,32,2,6,3
U000096,01/06,236,31,6,6,4
U000096,01/07,98,17,2,13,2
U000096,01/08,182,35,5,0,0
U000096,01/09,32,23,0,5,4
U000096,01/10,187,14,7,1,3
U000096,01/11,90,13,0,8,1
U000096,01/12,188,15,3,1,3
U000096,01/13,129,15,0,11,3
U000096,01/14,189,15,8,11,1
U000096,01/15,32,39,2,8,1
U000096,01/16,75,14,3,6,3
U000096,01/17,66,31,1,6,4
U000096,01/18,72,12,8,12,1
U000096,01/19,85,15,1,9,4
U000096,01/20,145,26,9,4,3
U000096,01/21,80,39,4,4,2
U000096,01/22,232,29,0,9,2
U000096,01/23,72,33,6,0,2
U000096,01/24,233,26,1,6,3
U000096,01/25,100,36,3,11,2
U000096,01/26,88,26,8,13,2
U000096,01/27,81,6,8,1,0
U000096,01/28,153,31,5,5,4
U000096,01/29,228,21,1,2,2
U000097,11/01,55,25,6,7,0
U000097,11/02,117,14,3,13,4
U000097,11/03,137,9,2,6,4
U000097,11/04,185,26,7,7,3
U000097,11/05,121,39,2,8,2
U000097,11/06,126,36,0,7,0
U000097,11/07,91,8,9,6,0
U000097,11/08,207,19,6,2,2
U000097,11/09,73,24,2,6,0
U000097,11/10,168,35,1,8,2
U000097,11/11,211,38,8,0,3
U000097,11/12,59,23,3,5,0
U000097,11/13,159,27,5,13,3
U000097,11/14,58,30,2,12,4
U000097,11/15,192,8,0,8,1
U000097,11/16,196,17,8,0,4
U000097,11/17,84,19,0,11,4
U000097,11/18,142,27,5,1,4
U000097,11/19,204,31,4,0,3
U000097,11/20,120,17,7,8,1
U000097,11/21,36,30,2,6,0
U000097,11/22,141,29,9,7,4
U000097,11/23,218,27,4,8,2
U000097,11/24,191,39,6,0,3
U000097,11/25,90,35,5,1,0
U000097,11/26,142,20,2,5,1
U000097,11/27,159,33,4,6,4
U000097,11/28,183,22,9,9,2
U000097,11/29,30,36,7,12,3
U000097,11/30,238,30,9,3,1
U000097,12/01,138,5,0,6,3
U000097,12/02,60,20,6,7,2
U000097,12/03,55,14,1,14,0
U000097,12/04,88,12,3,1,1
U000097,12/05,227,17,0,0,4
U000097,12/06,126,16,8,14,2
U000097,12/07,111,35,9,13,0
U000097,12/08,161,23,4,14,2
U000097,12/09,223,21,8,7,0
U000097,12/10,175,39,4,7,4
U000097,12/11,236,39,9,10,0
U000097,12/12,213,9,1,13,1
U000097,12/13,88,29,8,4,4
U000097,12/14,140,14,9,10,0
U000097,12/15,39,36,3,3,1
U000097,12/16,227,5,3,9,4
U000097,12/17,74,27,8,10,0
U000097,12/18,232,27,6,10,0
U000097,12/19,72,13,9,3,0
U000097,12/20,157,24,1,7,1
U000097,12/21,219,12,6,0,0
U000097,12/22,112,20,6,2,2
U000097,12/23,109,33,8,12,2
U000097,12/24,57,13,7,11,4
U000097,12/25,51,21,6,3,3
U000097,12/26,213,8,3,5,1
U000097,12/27,216,27,7,1,4
U000097,12/28,164,31,2,4,0
U000097,12/29,82,22,3,1,0
U000097,12/30,66,18,8,14,4
U000097,12/31,197,7,6,14,2
U000097,01/01,214,25,5,6,0
U000097,01/02,204,24,1,4,2
U000097,01/03,143,9,9,6,2
U000097,01/04,98,15,4,12,1
U000097,01/05,134,32,8,14,4
U000097,01/06,47,35,1,3,4
U000097,01/07,68,27,8,14,3
U000097,01/08,146,8,7,4,1
U000097,01/09,204,20,8,13,4
U000097,01/10,117,30,4,6,2
U000097,01/11,46,36,3,7,1
U000097,01/12,233,37,7,10,0
U000097,01/13,89,30,4,9,1
U000097,01/14,52,19,2,5,1
U000097,01/15,87,35,7,9,1
U000097,01/16,193,17,8,4,4
U000097,01/17,166,13,6,9,3
U000097,01/18,93,7,1,11,4
U000097,01/19,72,9,4,11,0
U000097,01/20,102,20,1,14,2
U000097,01/21,35,32,6,13,1
U000097,01/22,202,38,2,2,0
U000097,01/23,227,19,8,12,4
U000097,01/24,235,28,8,14,2
U000097,01/25,49,22,1,11,3
U000097,01/26,100,15,3,11,0
U000097,01/27,116,30,9,11,1
U000097,01/28,121,39,1,2,0
U000097,01/29,40,12,6,2,0
U000098,11/01,137,5,7,8,3
U000098,11/02,225,17,4,4,2
U000098,11/03,180,7,8,1,1
U000098,11/04,48,31,3,7,2
U000098,11/05,223,9,0,12,3
U000098,11/06,230,31,6,13,1
U000098,11/07,50,37,0,6,3
U000098,11/08,93,39,1,2,0
U000098,11/09,45,25,0,11,3
U000098,11/10,219,14,4,11,4
U000098,11/11,189,17,3,12,1
U000098,11/12,197,18,7,13,2
U000098,11/13,161,37,4,1,4
U000098,11/14,48,27,8,9,2
U000098,11/15,98,6,4,9,2
U000098,11/16,123,39,4,4,1
U000098,11/17,84,34,6,12,0
U000098,11/18,182,6,8,11,0
U000098,11/19,99,7,4,2,2
U000098,11/20,191,11,4,0,0
U000098,11/21,208,9,2,11,4
U000098,11/22,150,30,9,7,2
U000098,11/23,34,13,1,7,1
U000098,11/24,147,8,6,8,3
U000098,11/25,230,14,3,10,1
U000098,11/26,233,15,6,12,1
U000098,11/27,46,18,8,5,3
U000098,11/28,62,31,8,14,0
U000098,11/29,156,25,8,12,2
U000098,11/30,119,32,3,14,1
U000098,12/01,77,31,6,11,4
U000098,12/02,225,37,5,9,2
U000098,12/03,207,36,2,11,4
U000098,12/04,167,8,0,2,3
U000098,12/05,98,12,3,10,2
U000098,12/06,203,30,7,12,4
U000098,12/07,164,25,6,14,2
U000098,12/08,126,17,5,6,1
U000098,12/09,140,39,2,10,2
U000098,12/10,34,37,5,12,2
U000098,12/11,193,6,8,7,2
U000098,12/12,235,11,7,4,1
U000098,12/13,177,13,6,11,2
U000098,12/14,184,31,2,14,3
U000098,12/15,221,31,4,10,0
U000098,12/16,181,10,0,9,3
U000098,12/17,92,39,0,9,0
U000098,12/18,88,9,8,14,2
U000098,12/19,185,38,0,14,0
U000098,12/20,110,19,2,4,3
U000098,12/21,188,18,8,8,0
U000098,12/22,209,9,2,12,3
U000098,12/23,172,6,7,7,1
U000098,12/24,165,29,0,1,3
U000098,12/25,215,16,5,9,0
U000098,12/26,39,12,1,11,1
U000098,12/27,178,16,5,10,2
U000098,12/28,185,13,7,4,0
U000098,12/29,237,33,5,14,3
U000098,12/30,95,12,3,1,1
U000098,12/31,191,25,3,10,2
U000098,01/01,89,13,9,11,2
U000098,01/02,92,8,7,11,2
U000098,01/03,152,31,5,7,1
U000098,01/04,135,5,5,5,0
U000098,01/05,186,15,7,2,4
U000098,01/06,204,5,0,9,4
U000098,01/07,67,10,6,2,0
U000098,01/08,238,39,7,1,1
U000098,01/09,219,39,1,9,4
U000098,01/10,41,36,0,9,0
U000098,01/11,74,34,7,13,3
U000098,01/12,63,7,9,13,3
U000098,01/13,90,31,8,5,3
U000098,01/14,200,15,4,10,4
U000098,01/15,42,19,4,0,1
U000098,01/16,71,25,7,12,4
U000098,01/17,218,7,6,1,4
U000098,01/18,113,21,1,0,1
U000098,01/19,133,35,6,9,4
U000098,01/20,157,20,2,5,1
U000098,01/21,162,5,4,0,2
U000098,01/22,223,39,5,3,0
U000098,01/23,218,19,6,12,1
U000098,01/24,154,18,4,1,3
U000098,01/25,68,23,9,14,4
U000098,01/26,222,38,3,10,0
U000098,01/27,61,6,3,1,3
U000098,01/28,60,32,6,13,3
U000098,01/29,68,12,8,10,4
U000099,11/01,217,33,8,10,4
U000099,11/02,180,14,3,3,4
U000099,11/03,187,21,0,12,0
U000099,11/04,125,29,9,10,3
U000099,11/05,106,26,6,3,4
U000099,11/06,183,18,2,5,2
U000099,11/07,66,29,8,14,3
U000099,11/08,62,37,8,12,4
U000099,11/09,35,23,9,11,3
U000099,11/10,216,39,6,13,3
U000099,11/11,149,19,5,10,1
U000099,11/12,179,25,7,6,3
U000099,11/13,210,35,2,1,0
U000099,11/14,186,27,2,11,1
U000099,11/15,164,38,6,7,1
U000099,11/16,50,28,9,6,1
U000099,11/17,93,39,9,11,4
U000099,11/18,164,19,8,2,2
U000099,11/19,158,11,3,12,3
U000099,11/20,120,19,3,2,3
U000099,11/21,223,32,7,1,3
U000099,11/22,209,31,2,9,0
U000099,11/23,44,16,6,1,3
U000099,11/24,133,37,1,4,4
U000099,11/25,37,5,0,3,3
U000099,11/26,219,9,5,1,2
