log_id,user_id,event_type,event_date,detail
LOG00034567,U000062,cookie_upgrade,2024-07-22,{}
LOG00034568,U000280,pvp_battle,2024-09-13,"{""result"": ""win""}"
LOG00034569,U000617,pvp_battle,2024-07-11,"{""result"": ""lose""}"
LOG00034570,U000310,gacha_pull,2024-07-27,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034571,U000602,pvp_battle,2024-07-19,"{""result"": ""lose""}"
LOG00034572,U000930,cookie_upgrade,2024-08-28,{}
LOG00034573,U000347,cookie_upgrade,2024-11-14,{}
LOG00034574,U000070,stage_clear,2024-06-20,"{""stage"": 287, ""stars"": 2}"
LOG00034575,U000145,gacha_pull,2024-08-15,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034576,U000608,stage_clear,2024-11-15,"{""stage"": 332, ""stars"": 2}"
LOG00034577,U000353,pvp_battle,2024-07-13,"{""result"": ""lose""}"
LOG00034578,U000105,guild_activity,2024-11-11,{}
LOG00034579,U000657,stage_clear,2024-11-04,"{""stage"": 365, ""stars"": 2}"
LOG00034580,U000386,stage_clear,2024-10-20,"{""stage"": 235, ""stars"": 2}"
LOG00034581,U000382,shop_purchase,2024-09-15,{}
LOG00034582,U000950,gacha_pull,2024-11-21,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034583,U000533,gacha_pull,2024-10-08,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034584,U000836,stage_clear,2024-08-18,"{""stage"": 177, ""stars"": 3}"
LOG00034585,U000731,stage_clear,2024-11-24,"{""stage"": 96, ""stars"": 1}"
LOG00034586,U000036,shop_purchase,2024-07-26,{}
LOG00034587,U000412,stage_clear,2024-08-04,"{""stage"": 218, ""stars"": 1}"
LOG00034588,U000751,gacha_pull,2024-10-31,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034589,U000534,stage_clear,2024-07-03,"{""stage"": 170, ""stars"": 2}"
LOG00034590,U000297,stage_clear,2024-08-21,"{""stage"": 380, ""stars"": 3}"
LOG00034591,U000241,stage_clear,2024-06-18,"{""stage"": 163, ""stars"": 3}"
LOG00034592,U000214,stage_clear,2024-10-09,"{""stage"": 408, ""stars"": 1}"
LOG00034593,U000878,gacha_pull,2024-07-04,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034594,U000295,stage_clear,2024-07-08,"{""stage"": 489, ""stars"": 3}"
LOG00034595,U000314,stage_clear,2024-08-06,"{""stage"": 496, ""stars"": 1}"
LOG00034596,U000035,pvp_battle,2024-09-27,"{""result"": ""win""}"
LOG00034597,U000865,gacha_pull,2024-08-16,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034598,U000827,gacha_pull,2024-07-23,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034599,U000425,shop_purchase,2024-09-04,{}
LOG00034600,U000645,guild_activity,2024-06-26,{}
LOG00034601,U000888,gacha_pull,2024-07-20,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034602,U000635,gacha_pull,2024-06-22,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034603,U000583,guild_activity,2024-11-03,{}
LOG00034604,U000648,gacha_pull,2024-11-11,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034605,U000559,shop_purchase,2024-08-20,{}
LOG00034606,U000147,pvp_battle,2024-08-24,"{""result"": ""win""}"
LOG00034607,U000928,guild_activity,2024-10-02,{}
LOG00034608,U000810,guild_activity,2024-11-22,{}
LOG00034609,U000381,gacha_pull,2024-10-10,"{""pull_type"": ""ten_pull"", ""got_epic"": 1}"
LOG00034610,U000008,stage_clear,2024-07-30,"{""stage"": 84, ""stars"": 1}"
LOG00034611,U000770,pvp_battle,2024-09-26,"{""result"": ""win""}"
LOG00034612,U000616,gacha_pull,2024-08-26,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034613,U000051,gacha_pull,2024-07-21,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034614,U000656,stage_clear,2024-07-03,"{""stage"": 316, ""stars"": 3}"
LOG00034615,U000673,stage_clear,2024-06-12,"{""stage"": 323, ""stars"": 1}"
LOG00034616,U000942,shop_purchase,2024-09-04,{}
LOG00034617,U000009,cookie_upgrade,2024-08-10,{}
LOG00034618,U000853,shop_purchase,2024-09-19,{}
LOG00034619,U000445,shop_purchase,2024-11-18,{}
LOG00034620,U000976,stage_clear,2024-11-02,"{""stage"": 26, ""stars"": 3}"
LOG00034621,U000750,pvp_battle,2024-08-15,"{""result"": ""lose""}"
LOG00034622,U000348,cookie_upgrade,2024-06-21,{}
LOG00034623,U000888,gacha_pull,2024-07-21,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034624,U000499,pvp_battle,2024-08-27,"{""result"": ""lose""}"
LOG00034625,U000162,cookie_upgrade,2024-06-17,{}
LOG00034626,U000018,guild_activity,2024-10-31,{}
LOG00034627,U000119,pvp_battle,2024-07-16,"{""result"": ""lose""}"
LOG00034628,U000344,stage_clear,2024-09-10,"{""stage"": 305, ""stars"": 3}"
LOG00034629,U000352,cookie_upgrade,2024-10-22,{}
LOG00034630,U000333,gacha_pull,2024-11-27,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034631,U000046,stage_clear,2024-08-16,"{""stage"": 49, ""stars"": 3}"
LOG00034632,U000104,stage_clear,2024-08-27,"{""stage"": 233, ""stars"": 3}"
LOG00034633,U000963,cookie_upgrade,2024-11-11,{}
LOG00034634,U000500,cookie_upgrade,2024-10-12,{}
LOG00034635,U000438,stage_clear,2024-08-15,"{""stage"": 352, ""stars"": 3}"
LOG00034636,U000371,shop_purchase,2024-08-25,{}
LOG00034637,U000569,stage_clear,2024-08-04,"{""stage"": 386, ""stars"": 3}"
LOG00034638,U000916,gacha_pull,2024-08-30,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034639,U000038,pvp_battle,2024-06-06,"{""result"": ""win""}"
LOG00034640,U000357,guild_activity,2024-10-16,{}
LOG00034641,U000690,cookie_upgrade,2024-10-09,{}
LOG00034642,U000654,cookie_upgrade,2024-10-27,{}
LOG00034643,U000896,stage_clear,2024-07-13,"{""stage"": 104, ""stars"": 3}"
LOG00034644,U000805,stage_clear,2024-11-27,"{""stage"": 267, ""stars"": 3}"
LOG00034645,U000846,cookie_upgrade,2024-09-21,{}
LOG00034646,U000653,pvp_battle,2024-07-11,"{""result"": ""lose""}"
LOG00034647,U000711,shop_purchase,2024-09-19,{}
LOG00034648,U000551,stage_clear,2024-11-01,"{""stage"": 216, ""stars"": 2}"
LOG00034649,U000989,guild_activity,2024-08-16,{}
LOG00034650,U000940,stage_clear,2024-09-03,"{""stage"": 263, ""stars"": 1}"
LOG00034651,U000459,stage_clear,2024-08-23,"{""stage"": 180, ""stars"": 3}"
LOG00034652,U000878,cookie_upgrade,2024-07-08,{}
LOG00034653,U000628,stage_clear,2024-07-08,"{""stage"": 391, ""stars"": 3}"
LOG00034654,U000171,cookie_upgrade,2024-08-15,{}
LOG00034655,U000407,stage_clear,2024-06-29,"{""stage"": 97, ""stars"": 1}"
LOG00034656,U000315,cookie_upgrade,2024-11-25,{}
LOG00034657,U000031,guild_activity,2024-06-07,{}
LOG00034658,U000108,shop_purchase,2024-09-23,{}
LOG00034659,U000460,stage_clear,2024-06-25,"{""stage"": 15, ""stars"": 2}"
LOG00034660,U000899,cookie_upgrade,2024-11-19,{}
LOG00034661,U000084,shop_purchase,2024-06-24,{}
LOG00034662,U000900,cookie_upgrade,2024-09-21,{}
LOG00034663,U000640,gacha_pull,2024-09-22,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034664,U000374,stage_clear,2024-09-10,"{""stage"": 209, ""stars"": 3}"
LOG00034665,U000631,cookie_upgrade,2024-06-10,{}
LOG00034666,U000603,cookie_upgrade,2024-07-18,{}
LOG00034667,U000465,gacha_pull,2024-09-19,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034668,U000059,pvp_battle,2024-07-01,"{""result"": ""win""}"
LOG00034669,U000814,stage_clear,2024-10-13,"{""stage"": 262, ""stars"": 2}"
LOG00034670,U000815,guild_activity,2024-07-14,{}
LOG00034671,U000232,stage_clear,2024-11-17,"{""stage"": 285, ""stars"": 2}"
LOG00034672,U000547,stage_clear,2024-10-23,"{""stage"": 263, ""stars"": 3}"
LOG00034673,U000812,cookie_upgrade,2024-11-03,{}
LOG00034674,U000561,guild_activity,2024-10-17,{}
LOG00034675,U000578,cookie_upgrade,2024-09-15,{}
LOG00034676,U000630,stage_clear,2024-10-11,"{""stage"": 65, ""stars"": 1}"
LOG00034677,U000242,stage_clear,2024-09-15,"{""stage"": 20, ""stars"": 1}"
LOG00034678,U000999,guild_activity,2024-09-06,{}
LOG00034679,U000725,shop_purchase,2024-08-19,{}
LOG00034680,U000256,guild_activity,2024-10-16,{}
LOG00034681,U000525,stage_clear,2024-06-19,"{""stage"": 262, ""stars"": 3}"
LOG00034682,U000401,pvp_battle,2024-06-23,"{""result"": ""lose""}"
LOG00034683,U000598,cookie_upgrade,2024-08-27,{}
LOG00034684,U000545,gacha_pull,2024-06-10,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034685,U000119,shop_purchase,2024-07-01,{}
LOG00034686,U000098,guild_activity,2024-09-20,{}
LOG00034687,U000716,stage_clear,2024-08-22,"{""stage"": 78, ""stars"": 1}"
LOG00034688,U000602,stage_clear,2024-11-09,"{""stage"": 150, ""stars"": 3}"
LOG00034689,U000578,gacha_pull,2024-06-07,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034690,U000506,shop_purchase,2024-09-07,{}
LOG00034691,U000510,guild_activity,2024-11-25,{}
LOG00034692,U000707,stage_clear,2024-09-17,"{""stage"": 66, ""stars"": 3}"
LOG00034693,U000584,gacha_pull,2024-09-08,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034694,U000515,stage_clear,2024-09-18,"{""stage"": 419, ""stars"": 2}"
LOG00034695,U000215,stage_clear,2024-09-14,"{""stage"": 211, ""stars"": 3}"
LOG00034696,U000439,pvp_battle,2024-07-30,"{""result"": ""win""}"
LOG00034697,U000478,pvp_battle,2024-10-18,"{""result"": ""win""}"
LOG00034698,U000582,pvp_battle,2024-09-14,"{""result"": ""win""}"
LOG00034699,U000477,gacha_pull,2024-07-20,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034700,U000901,gacha_pull,2024-09-12,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034701,U000077,shop_purchase,2024-10-25,{}
LOG00034702,U000366,stage_clear,2024-09-05,"{""stage"": 83, ""stars"": 2}"
LOG00034703,U000930,shop_purchase,2024-06-06,{}
LOG00034704,U000881,stage_clear,2024-09-07,"{""stage"": 285, ""stars"": 3}"
LOG00034705,U000514,pvp_battle,2024-07-10,"{""result"": ""win""}"
LOG00034706,U000344,shop_purchase,2024-11-27,{}
LOG00034707,U000996,pvp_battle,2024-09-28,"{""result"": ""lose""}"
LOG00034708,U000193,pvp_battle,2024-06-19,"{""result"": ""win""}"
LOG00034709,U000080,cookie_upgrade,2024-11-21,{}
LOG00034710,U000800,pvp_battle,2024-10-25,"{""result"": ""win""}"
LOG00034711,U000005,stage_clear,2024-07-02,"{""stage"": 58, ""stars"": 3}"
LOG00034712,U000346,stage_clear,2024-09-10,"{""stage"": 238, ""stars"": 1}"
LOG00034713,U000337,shop_purchase,2024-06-29,{}
LOG00034714,U000844,stage_clear,2024-07-04,"{""stage"": 422, ""stars"": 3}"
LOG00034715,U000816,stage_clear,2024-06-30,"{""stage"": 254, ""stars"": 3}"
LOG00034716,U000384,cookie_upgrade,2024-10-10,{}
LOG00034717,U000797,stage_clear,2024-10-07,"{""stage"": 71, ""stars"": 3}"
LOG00034718,U000811,stage_clear,2024-10-07,"{""stage"": 485, ""stars"": 3}"
LOG00034719,U000887,stage_clear,2024-09-16,"{""stage"": 355, ""stars"": 2}"
LOG00034720,U000708,shop_purchase,2024-06-30,{}
LOG00034721,U000932,stage_clear,2024-06-14,"{""stage"": 204, ""stars"": 3}"
LOG00034722,U000340,shop_purchase,2024-10-14,{}
LOG00034723,U000400,pvp_battle,2024-10-29,"{""result"": ""win""}"
LOG00034724,U000384,guild_activity,2024-11-02,{}
LOG00034725,U000681,stage_clear,2024-10-22,"{""stage"": 80, ""stars"": 2}"
LOG00034726,U000349,stage_clear,2024-09-04,"{""stage"": 15, ""stars"": 2}"
LOG00034727,U000282,pvp_battle,2024-09-17,"{""result"": ""win""}"
LOG00034728,U000838,pvp_battle,2024-07-13,"{""result"": ""lose""}"
LOG00034729,U000210,stage_clear,2024-11-12,"{""stage"": 80, ""stars"": 1}"
LOG00034730,U000630,stage_clear,2024-09-12,"{""stage"": 25, ""stars"": 3}"
LOG00034731,U000622,stage_clear,2024-10-28,"{""stage"": 454, ""stars"": 1}"
LOG00034732,U000564,guild_activity,2024-06-09,{}
LOG00034733,U000341,cookie_upgrade,2024-07-10,{}
LOG00034734,U000282,stage_clear,2024-09-11,"{""stage"": 24, ""stars"": 2}"
LOG00034735,U000161,gacha_pull,2024-09-12,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034736,U000631,stage_clear,2024-11-06,"{""stage"": 328, ""stars"": 3}"
LOG00034737,U000232,pvp_battle,2024-09-05,"{""result"": ""win""}"
LOG00034738,U000694,pvp_battle,2024-08-03,"{""result"": ""win""}"
LOG00034739,U000019,cookie_upgrade,2024-07-15,{}
LOG00034740,U000297,pvp_battle,2024-11-16,"{""result"": ""lose""}"
LOG00034741,U000555,stage_clear,2024-08-15,"{""stage"": 404, ""stars"": 2}"
LOG00034742,U000885,stage_clear,2024-10-02,"{""stage"": 331, ""stars"": 3}"
LOG00034743,U000224,stage_clear,2024-09-13,"{""stage"": 422, ""stars"": 2}"
LOG00034744,U000863,stage_clear,2024-08-11,"{""stage"": 423, ""stars"": 3}"
LOG00034745,U000632,pvp_battle,2024-11-04,"{""result"": ""win""}"
LOG00034746,U000685,stage_clear,2024-08-06,"{""stage"": 409, ""stars"": 2}"
LOG00034747,U000097,stage_clear,2024-10-11,"{""stage"": 410, ""stars"": 3}"
LOG00034748,U000798,gacha_pull,2024-08-24,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034749,U000774,shop_purchase,2024-06-20,{}
LOG00034750,U000647,stage_clear,2024-06-23,"{""stage"": 188, ""stars"": 1}"
LOG00034751,U000136,pvp_battle,2024-11-15,"{""result"": ""win""}"
LOG00034752,U000801,gacha_pull,2024-10-28,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034753,U000238,pvp_battle,2024-08-23,"{""result"": ""win""}"
LOG00034754,U000901,stage_clear,2024-08-30,"{""stage"": 119, ""stars"": 3}"
LOG00034755,U000191,cookie_upgrade,2024-06-03,{}
LOG00034756,U000479,shop_purchase,2024-11-18,{}
LOG00034757,U000941,gacha_pull,2024-09-10,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034758,U000361,cookie_upgrade,2024-07-29,{}
LOG00034759,U000741,stage_clear,2024-06-29,"{""stage"": 18, ""stars"": 2}"
LOG00034760,U000918,cookie_upgrade,2024-10-07,{}
LOG00034761,U000101,stage_clear,2024-08-08,"{""stage"": 242, ""stars"": 2}"
LOG00034762,U000689,gacha_pull,2024-07-05,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034763,U000129,stage_clear,2024-08-30,"{""stage"": 449, ""stars"": 2}"
LOG00034764,U000613,gacha_pull,2024-09-25,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034765,U000315,guild_activity,2024-07-29,{}
LOG00034766,U000504,gacha_pull,2024-06-27,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034767,U000063,shop_purchase,2024-11-22,{}
LOG00034768,U000307,gacha_pull,2024-09-28,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034769,U000518,guild_activity,2024-08-13,{}
LOG00034770,U000432,shop_purchase,2024-06-05,{}
LOG00034771,U000797,stage_clear,2024-10-31,"{""stage"": 379, ""stars"": 1}"
LOG00034772,U000363,cookie_upgrade,2024-07-29,{}
LOG00034773,U000181,shop_purchase,2024-06-26,{}
LOG00034774,U000718,shop_purchase,2024-06-07,{}
LOG00034775,U000679,gacha_pull,2024-06-14,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034776,U000571,gacha_pull,2024-11-19,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034777,U000523,pvp_battle,2024-07-24,"{""result"": ""lose""}"
LOG00034778,U000794,cookie_upgrade,2024-06-25,{}
LOG00034779,U000445,stage_clear,2024-08-19,"{""stage"": 92, ""stars"": 1}"
LOG00034780,U000224,stage_clear,2024-10-27,"{""stage"": 395, ""stars"": 3}"
LOG00034781,U000521,gacha_pull,2024-06-25,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034782,U000873,stage_clear,2024-11-06,"{""stage"": 320, ""stars"": 3}"
LOG00034783,U000297,guild_activity,2024-08-04,{}
LOG00034784,U000694,cookie_upgrade,2024-08-21,{}
LOG00034785,U000083,guild_activity,2024-08-26,{}
LOG00034786,U000312,pvp_battle,2024-09-07,"{""result"": ""win""}"
LOG00034787,U000670,stage_clear,2024-10-21,"{""stage"": 195, ""stars"": 3}"
LOG00034788,U000388,shop_purchase,2024-07-17,{}
LOG00034789,U000177,pvp_battle,2024-07-30,"{""result"": ""lose""}"
LOG00034790,U000544,stage_clear,2024-08-31,"{""stage"": 211, ""stars"": 2}"
LOG00034791,U000812,cookie_upgrade,2024-06-25,{}
LOG00034792,U000536,stage_clear,2024-11-06,"{""stage"": 44, ""stars"": 3}"
LOG00034793,U000580,stage_clear,2024-08-08,"{""stage"": 183, ""stars"": 1}"
LOG00034794,U000943,stage_clear,2024-08-28,"{""stage"": 232, ""stars"": 1}"
LOG00034795,U000794,pvp_battle,2024-09-01,"{""result"": ""win""}"
LOG00034796,U000890,shop_purchase,2024-09-05,{}
LOG00034797,U000548,guild_activity,2024-06-08,{}
LOG00034798,U000912,cookie_upgrade,2024-08-05,{}
LOG00034799,U000362,stage_clear,2024-06-27,"{""stage"": 374, ""stars"": 2}"
LOG00034800,U000499,stage_clear,2024-06-06,"{""stage"": 80, ""stars"": 1}"
LOG00034801,U000468,shop_purchase,2024-08-30,{}
LOG00034802,U000959,stage_clear,2024-09-17,"{""stage"": 47, ""stars"": 1}"
LOG00034803,U000612,cookie_upgrade,2024-06-30,{}
LOG00034804,U000135,gacha_pull,2024-08-26,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034805,U000578,stage_clear,2024-08-06,"{""stage"": 176, ""stars"": 3}"
LOG00034806,U000014,stage_clear,2024-07-27,"{""stage"": 280, ""stars"": 3}"
LOG00034807,U000084,pvp_battle,2024-09-28,"{""result"": ""win""}"
LOG00034808,U000594,shop_purchase,2024-06-28,{}
LOG00034809,U000490,pvp_battle,2024-10-22,"{""result"": ""lose""}"
LOG00034810,U000150,gacha_pull,2024-08-31,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034811,U000354,cookie_upgrade,2024-06-26,{}
LOG00034812,U000003,stage_clear,2024-11-25,"{""stage"": 340, ""stars"": 3}"
LOG00034813,U000291,stage_clear,2024-08-19,"{""stage"": 458, ""stars"": 3}"
LOG00034814,U000435,cookie_upgrade,2024-10-12,{}
LOG00034815,U000236,gacha_pull,2024-06-06,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034816,U000410,stage_clear,2024-09-01,"{""stage"": 458, ""stars"": 3}"
LOG00034817,U000808,shop_purchase,2024-07-11,{}
LOG00034818,U000005,pvp_battle,2024-10-09,"{""result"": ""win""}"
LOG00034819,U000454,cookie_upgrade,2024-08-19,{}
LOG00034820,U000045,shop_purchase,2024-10-01,{}
LOG00034821,U000237,pvp_battle,2024-11-05,"{""result"": ""win""}"
LOG00034822,U000753,cookie_upgrade,2024-08-02,{}
LOG00034823,U000647,stage_clear,2024-10-16,"{""stage"": 326, ""stars"": 3}"
LOG00034824,U000768,pvp_battle,2024-06-12,"{""result"": ""lose""}"
LOG00034825,U000874,stage_clear,2024-09-24,"{""stage"": 481, ""stars"": 3}"
LOG00034826,U000993,stage_clear,2024-08-06,"{""stage"": 285, ""stars"": 1}"
LOG00034827,U000374,stage_clear,2024-10-07,"{""stage"": 237, ""stars"": 2}"
LOG00034828,U000975,cookie_upgrade,2024-08-25,{}
LOG00034829,U000749,stage_clear,2024-09-16,"{""stage"": 51, ""stars"": 3}"
LOG00034830,U000633,cookie_upgrade,2024-10-12,{}
LOG00034831,U000950,cookie_upgrade,2024-06-02,{}
LOG00034832,U000995,cookie_upgrade,2024-09-03,{}
LOG00034833,U000812,shop_purchase,2024-06-22,{}
LOG00034834,U000169,pvp_battle,2024-11-17,"{""result"": ""lose""}"
LOG00034835,U000824,gacha_pull,2024-08-05,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034836,U000764,stage_clear,2024-07-04,"{""stage"": 138, ""stars"": 3}"
LOG00034837,U000317,stage_clear,2024-07-01,"{""stage"": 92, ""stars"": 3}"
LOG00034838,U000203,gacha_pull,2024-08-28,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034839,U000449,stage_clear,2024-08-26,"{""stage"": 278, ""stars"": 3}"
LOG00034840,U000470,gacha_pull,2024-09-03,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034841,U000982,pvp_battle,2024-08-07,"{""result"": ""win""}"
LOG00034842,U000981,gacha_pull,2024-10-07,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034843,U000779,stage_clear,2024-06-27,"{""stage"": 244, ""stars"": 3}"
LOG00034844,U000568,guild_activity,2024-11-19,{}
LOG00034845,U000426,stage_clear,2024-06-06,"{""stage"": 7, ""stars"": 2}"
LOG00034846,U000019,stage_clear,2024-11-10,"{""stage"": 417, ""stars"": 2}"
LOG00034847,U000149,gacha_pull,2024-09-14,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034848,U000209,shop_purchase,2024-09-13,{}
LOG00034849,U000255,stage_clear,2024-10-17,"{""stage"": 18, ""stars"": 3}"
LOG00034850,U000287,pvp_battle,2024-08-10,"{""result"": ""win""}"
LOG00034851,U000719,shop_purchase,2024-08-19,{}
LOG00034852,U000287,pvp_battle,2024-07-19,"{""result"": ""win""}"
LOG00034853,U000201,pvp_battle,2024-08-21,"{""result"": ""win""}"
LOG00034854,U000287,stage_clear,2024-07-03,"{""stage"": 8, ""stars"": 2}"
LOG00034855,U000392,gacha_pull,2024-11-18,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034856,U000189,gacha_pull,2024-07-07,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034857,U000841,cookie_upgrade,2024-09-15,{}
LOG00034858,U000091,guild_activity,2024-07-21,{}
LOG00034859,U000148,stage_clear,2024-09-17,"{""stage"": 102, ""stars"": 3}"
LOG00034860,U000101,stage_clear,2024-08-11,"{""stage"": 290, ""stars"": 3}"
LOG00034861,U000723,stage_clear,2024-08-23,"{""stage"": 368, ""stars"": 2}"
LOG00034862,U000083,guild_activity,2024-10-18,{}
LOG00034863,U000093,pvp_battle,2024-08-03,"{""result"": ""lose""}"
LOG00034864,U000139,cookie_upgrade,2024-07-22,{}
LOG00034865,U000639,stage_clear,2024-08-02,"{""stage"": 394, ""stars"": 1}"
LOG00034866,U000583,stage_clear,2024-07-19,"{""stage"": 103, ""stars"": 2}"
LOG00034867,U000601,pvp_battle,2024-08-17,"{""result"": ""win""}"
LOG00034868,U000296,stage_clear,2024-07-10,"{""stage"": 138, ""stars"": 2}"
LOG00034869,U000265,cookie_upgrade,2024-10-04,{}
LOG00034870,U000851,gacha_pull,2024-07-02,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034871,U000403,shop_purchase,2024-06-22,{}
LOG00034872,U000361,gacha_pull,2024-11-19,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00034873,U000072,pvp_battle,2024-11-23,"{""result"": ""win""}"
LOG00034874,U000250,shop_purchase,2024-10-11,{}
LOG00034875,U000273,pvp_battle,2024-10-25,"{""result"": ""win""}"
LOG00034876,U000171,shop_purchase,2024-06-24,{}
LOG00034877,U000546,gacha_pull,2024-09-05,"{""pull_type"": ""single"", ""got_epic"": 1}"
LOG00034878,U000276,gacha_pull,2024-10-26,"{""pull_type"": ""ten_pull"", ""got_epic"": 1}"
LOG00034879,U000700,stage_clear,2024-10-31,"{""stage"": 317, ""stars"": 2}"
LOG00034880,U000137,gacha_pull,2024-11-14,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00034881,U000541,pvp_battle,2024-09-29,"{""result"": ""lose""}"
LOG00034882,U000547,guild_activity,2024-11-22,{}
LOG00034883,U000542,stage_clear,2024-08-01,"{""stage"": 64, ""stars"": 3}"
LOG00034884,U000172,stage_clear,2024-10-16,"{""stage"": 154, ""stars"": 2}"
LOG00034885,U000041,pvp_battle,2024-09-07,"{""result"": ""lose""}"
